Tickets_Booked,Train_Delay_Minutes,Weather_Impact,Festival_Impact,Congestion,Year,Month,Day,Weekday,Is_Weekend,Is_Festival_Week,Destination_Ahmedabad,Destination_Bengaluru City,Destination_Chennai Central,Destination_Hyderabad Deccan,Destination_Kolkata,Destination_Lucknow NR,Destination_Mumbai Central,Destination_New Delhi,Destination_Patna Junction,Destination_Pune Junction,Festival_Name_Christmas,Festival_Name_Diwali,Festival_Name_Holi,Festival_Name_Independence Day,Festival_Name_Makar Sankranti,Festival_Name_Tamil New Year,Tickets_Booked_Norm,Weekdays_Norm
549,53,0.1,0,0.09563322437348083,2019,10,2,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.049,0.16666666666666666
1377,0,0.9,0,0.22001508674880563,2019,9,2,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.877,-0.16666666666666666
1330,26,0.8,0,0.250104769088928,2021,10,26,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.83,0.0
872,48,0.1,0,0.1768502221104685,2020,3,18,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.372,0.16666666666666666
714,0,0.8,0,0.26284469030257307,2021,3,27,5,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.214,0.6666666666666666
855,8,0.1,0,0.3402061855670103,2020,4,5,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.355,0.8333333333333334
1062,16,0.3,0,0.350347833375241,2022,1,1,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.562,0.6666666666666666
1480,0,0.3,0,0.41354454781661215,2020,12,11,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.98,0.5
1034,28,0.3,0,0.259492079456877,2022,12,1,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.534,0.3333333333333333
550,0,0.1,0,0.26351521247171233,2023,11,26,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.05,0.8333333333333334
786,22,0.1,0,0.15522588215572874,2020,4,1,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.286,0.16666666666666666
1468,0,0.9,0,0.2428966557706814,2021,4,26,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.968,-0.16666666666666666
988,51,0.1,0,0.28983320761042664,2020,7,31,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.488,0.5
1497,55,0.1,0,0.3759114910736736,2023,11,30,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.997,0.3333333333333333
792,48,0.8,0,0.07291928589388985,2022,1,31,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.292,-0.16666666666666666
902,52,0.6,0,0.31011650322688794,2021,1,30,5,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.402,0.6666666666666666
1214,27,0.3,0,0.26284469030257307,2020,1,8,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.714,0.16666666666666666
789,0,0.3,0,0.07216494845360824,2022,10,31,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.289,-0.16666666666666666
1078,49,0.3,0,0.18674042410527195,2023,1,17,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.578,0.0
1138,29,0.6,0,0.32755007962450755,2023,3,24,4,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.638,0.5
1370,52,0.9,0,0.4697007794820216,2020,8,9,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.87,0.8333333333333334
597,32,0.8,0,0.06579498784678568,2023,5,16,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.097,0.0
684,0,0.8,0,0.08767077361495264,2019,4,30,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.184,0.0
1065,6,0.6,0,0.39300980638672367,2021,8,29,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.565,0.8333333333333334
988,52,0.1,0,0.2479255720392255,2021,4,15,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.488,0.3333333333333333
1060,9,0.3,0,0.3917525773195877,2019,7,7,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.56,0.8333333333333334
602,0,0.1,0,0.1927751236275249,2022,7,29,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.102,0.5
1254,0,0.8,0,0.18908725169725923,2023,8,28,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.754,-0.16666666666666666
999,56,0.6,0,0.376414382700528,2020,10,4,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.499,0.8333333333333334
911,47,0.3,0,0.35428715111893383,2023,6,11,6,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.411,0.8333333333333334
612,29,0.9,0,0.19528958176179698,2021,10,8,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.112,0.5
1484,51,0.3,0,0.45645796664152205,2021,8,21,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.984,0.6666666666666666
725,21,0.1,0,0.2237029586790713,2019,4,26,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.225,0.5
638,0,0.6,0,0.07610426619730114,2022,3,22,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.138,0.0
869,14,0.8,0,0.09228061352778476,2022,6,27,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.369,-0.16666666666666666
624,0,0.9,0,0.1563992959517224,2023,11,2,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.124,0.3333333333333333
968,0,0.9,0,0.3267119269130836,2020,12,12,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.468,0.6666666666666666
1246,28,0.3,0,0.43852149861704803,2022,8,7,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.746,0.8333333333333334
923,35,0.1,0,0.31539686530885924,2021,7,3,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.423,0.6666666666666666
777,0,0.9,0,0.3205934121196882,2023,4,30,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.277,0.8333333333333334
788,46,0.6,0,0.28145168049618635,2023,9,30,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.288,0.6666666666666666
840,46,0.3,0,0.21071159165199896,2019,8,8,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34,0.3333333333333333
1117,51,0.1,0,0.196546810828933,2019,6,25,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.617,0.0
508,43,0.3,0,0.1691392171653675,2020,9,11,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008,0.5
1261,0,0.3,0,0.3165702791048529,2021,4,22,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.761,0.3333333333333333
1154,17,0.3,0,0.41538848378174503,2020,11,22,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.654,0.8333333333333334
919,51,0.8,0,0.10485290419914506,2021,2,8,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.419,-0.16666666666666666
690,50,0.8,0,0.2568099907803202,2021,9,18,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.19,0.6666666666666666
650,14,0.8,0,0.16293688710082974,2022,8,25,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15,0.3333333333333333
1270,37,0.6,0,0.44455619813930103,2020,8,16,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.77,0.8333333333333334
671,0,0.6,0,0.2939401558964043,2023,10,8,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.171,0.8333333333333334
929,47,0.3,0,0.19118263347581926,2020,9,23,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.429,0.16666666666666666
766,52,0.3,0,0.15019696588718462,2020,8,26,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.266,0.16666666666666666
1271,45,0.1,0,0.27717710166792386,2021,8,18,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.771,0.16666666666666666
581,37,0.3,0,0.019864219260749306,2023,11,20,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.081,-0.16666666666666666
541,28,0.8,0,0.26125220015086753,2022,2,6,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.041,0.8333333333333334
705,60,0.3,0,0.26058167798172827,2023,11,11,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.205,0.6666666666666666
1269,0,0.8,0,0.2347665744698684,2019,9,10,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.769,0.0
836,0,0.9,0,0.20970580839829014,2023,7,13,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.336,0.3333333333333333
1141,0,0.6,0,0.3702120526359902,2019,1,5,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.641,0.6666666666666666
649,12,0.6,0,0.0788701701450004,2019,6,18,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.149,0.0
1058,46,0.3,0,0.1398038722655268,2020,8,10,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.558,-0.16666666666666666
585,0,0.1,0,0.23040818037046346,2020,8,1,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.085,0.6666666666666666
1220,4,0.3,0,0.22244572961193526,2020,5,5,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.72,0.0
549,0,0.8,0,0.011817953231078702,2020,10,26,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.049,-0.16666666666666666
1377,60,0.9,0,0.3457379934624088,2022,12,15,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.877,0.3333333333333333
840,20,0.3,0,0.12689632050959684,2023,10,3,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34,0.0
743,0,0.1,0,0.3120442544631632,2020,5,17,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.243,0.8333333333333334
1373,0,0.3,0,0.26091693906629787,2019,7,9,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.873,0.0
534,57,0.1,0,0.17567680831447488,2021,1,22,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.034,0.5
1267,15,0.3,0,0.1923560472718129,2023,8,14,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.767,-0.16666666666666666
866,0,0.6,0,0.1334339116587042,2021,6,1,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.366,0.0
1167,41,0.9,0,0.16721146592909228,2023,5,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.667,-0.16666666666666666
1460,50,0.1,0,0.408515631548068,2020,1,31,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.96,0.5
571,5,0.9,0,0.10116503226887938,2019,2,20,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.071,0.16666666666666666
1302,51,0.9,0,0.28497192188416726,2022,5,25,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.802,0.16666666666666666
881,57,0.9,0,0.30483614114491664,2023,9,23,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.381,0.6666666666666666
1455,11,0.8,0,0.32344313133852987,2022,3,9,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.955,0.16666666666666666
1454,5,0.3,0,0.4489145922387059,2022,8,20,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.954,0.6666666666666666
589,0,0.1,0,0.1056910569105691,2019,12,18,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.089,0.16666666666666666
523,0,0.6,0,0.08909563322437346,2022,4,20,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.023,0.16666666666666666
1355,0,0.3,0,0.4659290922806135,2021,10,17,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.855,0.8333333333333334
583,5,0.6,0,0.27181292431481013,2019,6,2,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.083,0.8333333333333334
1095,0,0.6,0,0.40055318078953983,2020,9,27,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.595,0.8333333333333334
1260,0,0.1,0,0.19059592657782246,2022,6,13,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.76,-0.16666666666666666
893,52,0.3,0,0.18213058419243983,2020,12,30,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.393,0.16666666666666666
698,55,0.3,0,0.04928337943173246,2019,4,15,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.198,-0.16666666666666666
735,0,0.9,0,0.22621741681334337,2020,10,30,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.235,0.5
627,56,0.3,0,0.157153633392004,2019,1,31,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.127,0.3333333333333333
1416,0,0.9,0,0.22982147347246668,2020,6,8,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.916,-0.16666666666666666
615,57,0.9,0,0.27985919034448076,2019,1,6,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.115,0.8333333333333334
666,0,0.8,0,0.2507752912580672,2022,1,1,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.166,0.6666666666666666
537,0,0.9,0,0.1764311457547565,2023,1,27,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.037,0.5
924,59,0.8,0,0.35755594669348756,2021,7,25,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.424,0.8333333333333334
650,0,0.9,0,0.03721398038722655,2021,5,10,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15,-0.16666666666666666
932,33,0.9,0,0.35956751320090524,2023,7,9,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.432,0.8333333333333334
993,21,0.3,0,0.3329980722487637,2022,3,19,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.493,0.6666666666666666
1005,38,0.8,0,0.12647724415388484,2023,6,5,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.505,-0.16666666666666666
1088,20,0.6,0,0.31497778895314726,2020,7,10,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.588,0.5
1048,55,0.1,0,0.2630123208448579,2020,12,31,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.548,0.3333333333333333
880,17,0.3,0,0.09504651747548402,2019,5,13,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.38,-0.16666666666666666
1325,31,0.1,0,0.3745704467353952,2020,6,5,4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.825,0.5
1275,36,0.8,0,0.36199815606403485,2021,11,12,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.775,0.5
1170,0,0.8,0,0.20987343894057495,2019,8,13,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.67,0.0
1196,49,0.6,0,0.30022630123208444,2022,5,5,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.696,0.3333333333333333
559,59,0.9,0,0.2238705892213561,2019,6,22,5,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.059,0.6666666666666666
1204,25,0.9,0,0.1765149610258989,2020,8,10,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.704,-0.16666666666666666
708,36,0.1,0,0.05179783756600452,2022,5,2,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.208,-0.16666666666666666
918,0,0.6,0,0.10460145838571785,2019,10,28,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.418,-0.16666666666666666
1194,0,0.9,0,0.3416310451764311,2023,12,8,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.694,0.5
1432,0,0.1,0,0.233844606487302,2023,8,7,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.932,-0.16666666666666666
1048,29,0.6,0,0.304919956416059,2023,10,20,4,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.548,0.5
894,0,0.6,0,0.26619730114826917,2022,2,18,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.394,0.5
703,21,0.6,0,0.30198642192607494,2020,11,29,6,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.203,0.8333333333333334
980,22,0.8,0,0.3716369122454111,2022,10,9,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.48,0.8333333333333334
813,0,0.3,0,0.2877378258318666,2020,9,5,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.313,0.6666666666666666
902,9,0.9,0,0.26820886765568686,2021,2,19,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.402,0.5
879,5,0.1,0,0.2624256139468611,2019,8,2,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.379,0.5
1033,0,0.8,0,0.17542536250104768,2020,7,21,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.533,0.0
602,15,0.9,0,0.06705221691392171,2022,6,14,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.102,0.0
1358,39,0.1,0,0.21523761629368868,2023,6,12,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.858,-0.16666666666666666
931,0,0.6,0,0.31740843181627687,2021,1,23,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.431,0.6666666666666666
1040,4,0.3,0,0.26100075433744024,2023,8,3,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.54,0.3333333333333333
716,51,0.8,0,0.22143994635822645,2023,12,15,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.216,0.5
632,0,0.6,0,0.15841086245914004,2022,10,27,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.132,0.3333333333333333
1157,54,0.1,0,0.20660464336602127,2020,7,21,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.657,0.0
1436,3,0.6,0,0.36057329645461406,2023,9,14,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.936,0.3333333333333333
1114,0,0.3,0,0.2796077445310536,2022,4,21,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.614,0.3333333333333333
960,21,0.6,0,0.24088508926326374,2020,7,16,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.46,0.3333333333333333
835,0,0.9,0,0.16754672701366188,2022,1,12,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.335,0.16666666666666666
651,59,0.9,0,0.20509596848545802,2020,3,20,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.151,0.5
1441,28,0.8,0,0.36183052552175005,2019,5,23,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.941,0.3333333333333333
1065,4,0.1,0,0.39300980638672367,2022,10,30,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.565,0.8333333333333334
737,22,0.3,0,0.14290503729779563,2021,7,14,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.237,0.16666666666666666
1361,39,0.9,0,0.2578995893051714,2021,8,10,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.861,0.0
968,0,0.6,0,0.20098902019948034,2023,6,7,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.468,0.16666666666666666
776,17,0.9,0,0.2784343307350599,2020,8,22,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.276,0.6666666666666666
1102,21,0.3,0,0.1927751236275249,2020,5,12,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.602,0.0
882,19,0.6,0,0.09554940910233845,2022,6,13,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.382,-0.16666666666666666
876,21,0.8,0,0.0940407342217752,2023,9,11,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.376,-0.16666666666666666
1075,54,0.9,0,0.31170899337859354,2021,8,13,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.575,0.5
1237,50,0.1,0,0.3943508507250021,2022,4,23,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.737,0.6666666666666666
828,30,0.8,0,0.16578660631967143,2019,12,18,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.328,0.16666666666666666
1373,28,0.3,0,0.4704551169223032,2023,4,23,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.873,0.8333333333333334
771,0,0.6,0,0.2352694660967228,2022,1,21,4,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.271,0.5
804,60,0.3,0,0.20165954236861952,2021,12,23,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.304,0.3333333333333333
885,31,0.6,0,0.26393428882742437,2021,7,23,4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.385,0.5
1073,23,0.6,0,0.3950213728941413,2021,3,21,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.573,0.8333333333333334
619,22,0.9,0,0.07132679574218422,2021,4,27,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.119,0.0
522,49,0.9,0,0.005028916268544126,2019,10,28,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.022,-0.16666666666666666
731,53,0.6,0,0.1413963624172324,2020,7,1,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.231,0.16666666666666666
890,41,0.9,0,0.09756097560975609,2020,8,31,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.39,-0.16666666666666666
843,27,0.9,0,0.29528120023468274,2021,5,29,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.343,0.6666666666666666
961,0,0.6,0,0.28304417064789206,2023,4,7,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.461,0.5
967,41,0.1,0,0.11692230324365098,2020,12,14,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.467,-0.16666666666666666
503,12,0.8,0,0.20978962366943255,2022,6,25,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.003,0.6666666666666666
515,56,0.9,0,0.0032687955745536795,2020,6,29,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.015,-0.16666666666666666
1265,12,0.8,0,0.23376079121615956,2023,5,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.765,0.0
637,0,0.8,0,0.20157572709747715,2021,11,12,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.137,0.5
1040,48,0.1,0,0.3448160254798424,2021,7,10,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.54,0.6666666666666666
1330,19,0.9,0,0.37582767580253124,2020,12,18,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.83,0.5
706,23,0.1,0,0.13511021708155224,2020,9,30,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.206,0.16666666666666666
1106,48,0.6,0,0.19378090688123373,2023,10,31,1,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.606,0.0
1228,31,0.9,0,0.43399547397535826,2021,10,10,6,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.728,0.8333333333333334
871,6,0.1,0,0.09278350515463916,2019,4,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.371,-0.16666666666666666
1349,51,0.1,0,0.38060514625764813,2022,7,1,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.849,0.5
501,59,0.8,0,0.04165618975777386,2023,7,25,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.001,0.0
728,0,0.9,0,0.22445729611935292,2023,8,18,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.228,0.5
1344,34,0.8,0,0.25362501047690883,2022,10,18,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.844,0.0
1439,0,0.9,0,0.27751236275249347,2021,4,27,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.939,0.0
1278,56,0.3,0,0.4046601290755175,2022,11,26,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.778,0.6666666666666666
709,35,0.8,0,0.17777219009303494,2019,10,17,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.209,0.3333333333333333
1345,52,0.9,0,0.2538764562903361,2022,7,19,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.845,0.0
1482,0,0.1,0,0.28832453272986336,2021,9,14,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.982,0.0
949,40,0.6,0,0.19621154974436342,2023,3,22,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.449,0.16666666666666666
1140,0,0.1,0,0.328052971251362,2019,3,29,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.64,0.5
731,37,0.8,0,0.09948872684603134,2022,11,8,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.231,0.0
1187,59,0.1,0,0.1722403821976364,2020,3,9,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.687,-0.16666666666666666
568,32,0.6,0,0.10041069482859775,2019,6,26,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.068,0.16666666666666666
1396,0,0.9,0,0.4343307350599279,2021,2,13,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.896,0.6666666666666666
